datum;Tim;CC;Enote;Podjetje;Poklic;H_skupaj;H_1;H_2;H_3;H_bolniska;H_dopust;H_nadure;H_minus;Stej
15.1.2019;90,0;MGK;PR;Palfinger;Voznik vilièarja;16,0;8,0;0,0;0,0;8,0;0,0;0,0;0,0;2
15.1.2019;91,0;LAK;P;Palfinger;Kljuèavnièar barvarne II;34,43333333333334;10,433333333333334;8,0;16,0;0,0;0,0;2,4333333333333336;0,0;4
15.1.2019;91,0;LAK;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;91,0;LAK;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;91,0;LAK;P;Palfinger;Lièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;91,0;LAK;P;Palfinger;Obešalec-kljuèavnièar barvarne;40,0;16,0;24,0;0,0;0,0;0,0;0,0;0,0;5
15.1.2019;91,0;LAK;P;Palfinger;Obešalec-kljuèavnièar barvarne II;17,0;9,0;8,0;0,0;0,0;0,0;1,0;0,0;2
15.1.2019;91,0;LAK;P;Palfinger;Operater lakirnice;8,5;0,0;0,5;8,0;0,0;0,0;0,5;0,0;1
15.1.2019;91,0;LAK;P;Palfinger;Operater lakirnice II;16,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;2
15.1.2019;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;88,0;24,0;24,0;40,0;0,0;0,0;0,0;0,0;11
15.1.2019;91,0;LAK;P;Palfinger;Voznik vilièarja;20,0;8,0;8,0;4,0;0,0;0,0;4,0;0,0;2
15.1.2019;91,0;LAK;PR;Palfinger;Proizvodni logistik z omejitvami;8,5;8,0;0,5;0,0;0,0;0,0;0,5;0,0;1
15.1.2019;92,0;MGK;P;Palfinger;Montažer;72,0;32,0;20,0;20,0;0,0;0,0;16,0;0,0;7
15.1.2019;92,0;MGK;P;Palfinger;Montažer II;114,0;34,0;48,0;24,0;8,0;0,0;10,0;0,0;13
15.1.2019;92,0;MGK;P;Palfinger;Pomožni kljuèavnièar;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
15.1.2019;93,0;MGK;P;Palfinger;Montažer;20,0;12,0;8,0;0,0;0,0;0,0;4,0;0,0;2
15.1.2019;93,0;MGK;P;Palfinger;Montažer II;56,0;16,0;24,0;16,0;0,0;0,0;0,0;0,0;7
15.1.2019;94,0;MGK;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;94,0;MGK;P;Palfinger;Montažer;40,0;12,0;24,0;4,0;0,0;0,0;8,0;0,0;4
15.1.2019;94,0;MGK;P;Palfinger;Montažer II;24,0;10,0;6,0;8,0;0,0;0,0;0,0;0,0;3
15.1.2019;94,0;MON;P;Palfinger;Lièar;4,366666666666667;4,0;0,0;0,36666666666666714;0,0;0,0;0,0;-3,633333333333333;1
15.1.2019;95,0;MGK;P;Palfinger;Montažer;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
15.1.2019;95,0;MGK;P;Palfinger;Montažer II;36,0;16,0;8,0;4,0;8,0;0,0;4,0;0,0;4
15.1.2019;96,0;MGK;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;96,0;MGK;P;Palfinger;Montažer;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;96,0;MGK;P;Palfinger;Montažer II;72,0;24,0;24,0;24,0;0,0;0,0;0,0;0,0;9
15.1.2019;97,0;MGK;P;Palfinger;Montažer II;24,0;8,0;8,0;8,0;0,0;0,0;0,0;0,0;3
15.1.2019;98,0;MGK;P;Palfinger;Montažer II;28,0;10,0;8,0;2,0;8,0;0,0;4,0;0,0;3
8.1.2019;12,0;LOG;PR;Palfinger;Odpremnik;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;12,0;LOG;PR;Palfinger;Skladišènik;8,0;7,0;1,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;12,0;LOG;PR;Palfinger;Voznik vilièarja;41,0;24,0;9,0;0,0;8,0;0,0;1,0;0,0;5
8.1.2019;12,0;LOG;PR;Palfinger;Voznik vilièarja II;19,0;8,0;11,0;0,0;0,0;0,0;3,0;0,0;2
8.1.2019;15,0;PPS;PR;Palfinger;Kljuèavnièar z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;15,0;PPS;PR;Palfinger;Operater èistilnega stroja;12,0;4,0;0,0;0,0;8,0;0,0;4,0;0,0;1
8.1.2019;16,0;AT;PR;Palfinger;Konstrukter I;8,9;8,0;0,43333333333333357;0,4666666666666668;0,0;0,0;0,9000000000000004;0,0;1
8.1.2019;16,0;AT;PR;Palfinger;Tehnolog;8,433333333333334;8,0;0,15000000000000036;0,2833333333333332;0,0;0,0;0,43333333333333357;0,0;1
8.1.2019;17,0;ST;PR;Palfinger;Mednarodni varilni inženir IWE;8,283333333333333;8,0;0,18333333333333357;0,09999999999999964;0,0;0,0;0,2833333333333332;0,0;1
8.1.2019;17,0;ST;PR;Palfinger;Programer varilnih robotov;8,366666666666667;8,0;0,0;0,36666666666666714;0,0;0,0;0,36666666666666714;0,0;1
8.1.2019;17,0;ST;PR;Palfinger;Varilni mojster EWS;25,233333333333334;17,45;7,050000000000001;0,7333333333333343;0,0;0,0;1,2333333333333343;0,0;3
8.1.2019;19,0;WZA;PR;Palfinger;Vzdrževanje delovnih sredstev;9,016666666666667;8,0;0,016666666666667496;1,0;0,0;0,0;1,0166666666666675;0,0;1
8.1.2019;20,0;INST;PR;Palfinger;Elektrikar-elektronik;24,766666666666666;15,25;9,516666666666667;0,0;0,0;0,0;0,7666666666666675;0,0;3
8.1.2019;20,0;INST;PR;Palfinger;Elektrikar-kljuèavnièar;20,5;12,5;8,0;0,0;0,0;0,0;0,0;-3,5;3
8.1.2019;20,0;INST;PR;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;20,0;INST;PR;Palfinger;Mehatronik II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;20,0;INST;PR;Palfinger;Referent v vzdrževanju;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
8.1.2019;20,0;INST;PR;Palfinger;Tehnièna administratorka;8,0;7,0;1,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;20,0;INST;PR;Palfinger;Tehnièni administrator;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;20,0;INST;PR;Palfinger;Vzdrževanje-Palfinger;12,5;12,5;0,0;0,0;0,0;0,0;0,0;-3,5;2
8.1.2019;20,0;INSTG;PR;Palfinger;Kurir;8,5;8,0;0,0;0,5;0,0;0,0;0,5;0,0;1
8.1.2019;20,0;INSTG;PR;Palfinger;Vzdrževalec okolja;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
8.1.2019;21,0;QM;PR;Palfinger;Kontrolor;32,0;13,433333333333332;16,03333333333333;2,533333333333335;0,0;0,0;3,6833333333333336;-3,6833333333333345;4
8.1.2019;21,0;QM;PR;Palfinger;Kontrolor službe zagotavljanja kakovosti II;8,3;8,0;0,05000000000000071;0,25;0,0;0,0;0,3000000000000007;0,0;1
8.1.2019;30,0;EPS;P;Palfinger;Kljuèavnièar TPM z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;30,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;30,0;EPS;P;Palfinger;Kljuèavnièar-varilec III;24,0;24,0;0,0;0,0;0,0;0,0;0,0;0,0;3
8.1.2019;30,0;EPS;P;Palfinger;Kontrolor;16,75;16,0;0,0666666666666682;0,6833333333333327;0,0;0,0;0,7500000000000018;0,0;2
8.1.2019;30,0;GG;P;Palfinger;Skladišènik II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;30,0;KS;P;Palfinger;Skladišènik;16,0;0,0;8,0;0,0;8,0;0,0;0,0;0,0;2
8.1.2019;30,0;LAK;P;Palfinger;Lièar II;63,5;23,5;8,0;24,0;0,0;8,0;0,0;-0,5;8
8.1.2019;30,0;LAK;P;Palfinger;Obešalec-kljuèavnièar barvarne II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;30,0;LAK;P;Palfinger;Skladišènik;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
8.1.2019;40,0;BF;PR;Palfinger;Delovodja;16,78333333333333;7,9833333333333325;8,25;0,5500000000000007;0,0;0,0;0,7833333333333332;0,0;2
8.1.2019;40,0;BF;PR;Palfinger;Izdelovalec krojnih pol;19,183333333333337;16,0;2,3500000000000014;0,833333333333333;0,0;0,0;3,1833333333333353;0,0;2
8.1.2019;40,0;BF;PR;Palfinger;Kontrolor II;8,266666666666666;7,416666666666666;0,0;0,8499999999999996;0,0;0,0;0,2666666666666657;0,0;1
8.1.2019;40,0;BF;PR;Palfinger;Voznik vilièarja;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;40,0;BF;PR;Palfinger;Voznik vilièarja II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;41,0;BF;P;Palfinger;CNC operater II;144,0;47,0;40,0;41,0;16,0;0,0;0,0;0,0;18
8.1.2019;41,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;41,0;BF;P;Palfinger;Kljuèavnièar II;49,0;19,0;6,0;16,0;8,0;0,0;1,0;0,0;6
8.1.2019;41,0;BF;P;Palfinger;Kljuèavnièar PO;32,0;16,0;8,0;8,0;0,0;0,0;0,0;0,0;4
8.1.2019;41,0;BF;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;42,0;BF;P;Palfinger;CNC operater II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
8.1.2019;42,0;BF;P;Palfinger;Kljuèavnièar;92,5;40,0;23,5;21,0;8,0;0,0;4,5;0,0;11
8.1.2019;42,0;BF;P;Palfinger;Kljuèavnièar II;32,0;0,0;16,0;16,0;0,0;0,0;0,0;0,0;4
8.1.2019;42,0;BF;P;Palfinger;Kljuèavnièar PO;44,0;24,0;8,0;4,0;0,0;8,0;4,0;0,0;5
8.1.2019;42,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;42,0;BF;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;43,0;BF;P;Palfinger;CNC operater;56,0;24,0;0,0;8,0;24,0;0,0;0,0;0,0;7
8.1.2019;43,0;BF;P;Palfinger;CNC operater I;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;43,0;BF;P;Palfinger;CNC operater II;24,0;0,0;8,0;8,0;8,0;0,0;0,0;0,0;3
8.1.2019;43,0;BF;P;Palfinger;Kljuèavnièar;26,0;12,0;14,0;0,0;0,0;0,0;2,0;0,0;3
8.1.2019;44,0;BF;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;44,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;44,0;BF;P;Palfinger;Kljuèavnièar II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;44,0;BF;P;Palfinger;Kljuèavnièar PO;4,0;4,0;0,0;0,0;0,0;0,0;0,0;-4,0;1
8.1.2019;44,0;BF;P;Palfinger;Kljuèavnièar predobdelave II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;44,0;BF;P;Palfinger;Operater upogibnih strojev II;72,0;16,0;24,0;8,0;16,0;8,0;0,0;0,0;9
8.1.2019;44,0;BF;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;50,0;EPS;PR;Palfinger;Delovodja;9,216666666666667;8,0;0,8166666666666664;0,40000000000000036;0,0;0,0;1,2166666666666668;0,0;1
8.1.2019;50,0;EPS;PR;Palfinger;Voznik vilièarja II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;50,0;GG;PR;Palfinger;Delovodja;17,266666666666666;0,29999999999999893;8,366666666666667;8,600000000000001;0,0;0,0;1,2666666666666675;0,0;2
8.1.2019;50,0;GG;PR;Palfinger;Kontrolor;8,5;8,0;0,016666666666667496;0,4833333333333334;0,0;0,0;0,5;0,0;1
8.1.2019;50,0;GG;PR;Palfinger;Proizvodni logistik;8,55;8,0;0,0;0,5499999999999998;0,0;0,0;0,5500000000000007;0,0;1
8.1.2019;50,0;GG;PR;Palfinger;Tehnolog;8,4;6,966666666666667;1,4333333333333336;0,0;0,0;0,0;0,40000000000000036;0,0;1
8.1.2019;50,0;GG;PR;Palfinger;Voznik vilièarja;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
8.1.2019;51,0;GG;P;Palfinger;Kljuèavnièar-varilec;44,0;16,0;24,0;4,0;0,0;0,0;4,0;0,0;5
8.1.2019;51,0;GG;P;Palfinger;Kljuèavnièar-varilec II;68,0;20,0;32,0;16,0;0,0;0,0;12,0;0,0;7
8.1.2019;51,0;GG;P;Palfinger;Varilec na robotu;26,0;16,0;0,0;10,0;0,0;0,0;2,0;0,0;3
8.1.2019;52,0;GG;P;Palfinger;Kljuèavnièar-varilec;36,0;8,0;24,0;4,0;0,0;0,0;4,0;0,0;4
8.1.2019;52,0;GG;P;Palfinger;Kljuèavnièar-varilec II;16,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;2
8.1.2019;52,0;GG;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;52,0;GG;P;Palfinger;Varilec na robotu;16,0;0,0;0,0;0,0;16,0;0,0;0,0;0,0;2
8.1.2019;52,0;GG;P;Palfinger;Varilec z omejitvami;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
8.1.2019;53,0;GG;P;Palfinger;Kljuèavnièar-varilec;56,0;24,0;16,0;8,0;8,0;0,0;0,0;0,0;7
8.1.2019;53,0;GG;P;Palfinger;Kljuèavnièar-varilec II;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
8.1.2019;54,0;GG;P;Palfinger;CNC operater;24,0;16,0;0,0;8,0;0,0;0,0;0,0;0,0;3
8.1.2019;54,0;GG;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;55,0;GG;P;Palfinger;Kljuèavnièar-varilec II;16,0;8,0;0,0;8,0;0,0;0,0;0,0;0,0;2
8.1.2019;55,0;GG;P;Palfinger;Kljuèavnièar-varilec III;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;55,0;GG;P;Palfinger;Varilec na robotu;60,0;16,0;8,0;20,0;16,0;0,0;4,0;0,0;7
8.1.2019;55,0;GG;P;Palfinger;Varilec/Operater na robotu II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;56,0;GG;P;Palfinger;CNC operater;32,0;16,0;16,0;0,0;0,0;0,0;0,0;0,0;4
8.1.2019;56,0;GG;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec;24,0;8,0;0,0;8,0;8,0;0,0;0,0;0,0;3
8.1.2019;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;60,0;8,0;24,0;28,0;0,0;0,0;4,0;0,0;7
8.1.2019;57,0;EPS;P;Palfinger;Varilec na robotu;32,0;8,0;8,0;8,0;8,0;0,0;0,0;0,0;4
8.1.2019;58,0;EPS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;58,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;58,0;EPS;P;Palfinger;Varilec na robotu;16,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;2
8.1.2019;59,0;EPS;P;Palfinger;CNC operater;16,0;8,0;0,0;8,0;0,0;0,0;0,0;0,0;2
8.1.2019;59,0;EPS;P;Palfinger;CNC operater I;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
8.1.2019;59,0;EPS;P;Palfinger;CNC operater II;16,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;2
8.1.2019;59,0;EPS;P;Palfinger;Kljuèavnièar-varilec;24,0;0,0;8,0;8,0;0,0;8,0;0,0;0,0;3
8.1.2019;59,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;60,0;KS;PR;Palfinger;Delovodja;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
8.1.2019;60,0;KS;PR;Palfinger;Kontrolor;8,4;8,0;0,033333333333333215;0,36666666666666714;0,0;0,0;0,40000000000000036;0,0;1
8.1.2019;60,0;KS;PR;Palfinger;Voznik vilièarja II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;61,0;KSR;P;Palfinger;CNC operater;40,0;8,0;16,0;16,0;0,0;0,0;0,0;0,0;5
8.1.2019;61,0;KSR;P;Palfinger;CNC operater II;16,0;0,0;16,0;0,0;0,0;0,0;0,0;0,0;2
8.1.2019;61,0;KSR;P;Palfinger;Kljuèavnièar II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;61,0;KSR;P;Palfinger;Kljuèavnièar z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec;16,083333333333336;15,533333333333333;0,5500000000000007;0,0;0,0;0,0;0,08333333333333393;0,0;2
8.1.2019;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec II;38,0;16,0;12,0;10,0;0,0;0,0;6,0;0,0;4
8.1.2019;61,0;KSR;P;Palfinger;NC in CNC operater I;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;62,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;62,0;KS;P;Palfinger;Kljuèavnièar-varilec II;32,0;16,0;16,0;0,0;0,0;0,0;0,0;0,0;4
8.1.2019;62,0;KS;P;Palfinger;Kljuèavnièar-varilec III;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;63,0;KS;P;Palfinger;Kljuèavnièar-varilec II;32,5;24,0;0,0;8,5;0,0;0,0;8,5;0,0;3
8.1.2019;64,0;KS;P;Palfinger;CNC operater;24,0;8,0;8,0;8,0;0,0;0,0;0,0;0,0;3
8.1.2019;64,0;KS;P;Palfinger;CNC operater I;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;64,0;KS;P;Palfinger;Kljuèavnièar;16,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;2
8.1.2019;64,0;KS;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;65,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;65,0;KS;P;Palfinger;Kljuèavnièar-varilec II;44,0;24,0;0,0;12,0;8,0;0,0;4,0;0,0;5
8.1.2019;65,0;KS;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;66,0;KS;P;Palfinger;Kljuèavnièar-varilec;24,0;8,0;16,0;0,0;0,0;0,0;0,0;0,0;3
8.1.2019;66,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
8.1.2019;66,0;KS;P;Palfinger;kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;56,0;3,0;37,0;16,0;0,0;0,0;0,0;0,0;7
8.1.2019;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;67,0;EPS;P;Palfinger;Varilec na robotu;24,0;16,0;0,0;8,0;0,0;0,0;0,0;0,0;3
8.1.2019;68,0;KS;P;Palfinger;Kljuèavnièar-varilec;16,0;8,0;0,0;0,0;8,0;0,0;0,0;0,0;2
8.1.2019;68,0;KS;P;Palfinger;Kljuèavnièar-varilec II;32,0;32,0;0,0;0,0;0,0;0,0;0,0;0,0;4
8.1.2019;70,0;GKC;PR;Palfinger;Delovodja;24,450000000000003;13,816666666666668;2,116666666666667;8,516666666666666;0,0;0,0;1,4666666666666686;-1,0166666666666657;3
8.1.2019;70,0;GKC;PR;Palfinger;Kontrolor II;17,950000000000003;8,0;1,5500000000000007;0,40000000000000036;0,0;8,0;1,950000000000001;0,0;2
8.1.2019;70,0;GKC;PR;Palfinger;Proizvodni logistik II;8,666666666666666;7,566666666666666;1,0999999999999996;0,0;0,0;0,0;0,6666666666666661;0,0;1
8.1.2019;70,0;GKC;PR;Palfinger;Skladišènik;26,0;16,0;10,0;0,0;0,0;0,0;2,0;0,0;3
8.1.2019;70,0;GKC;PR;Palfinger;Voznik vilièarja;8,5;6,0;0,0;2,5;0,0;0,0;0,5;0,0;1
8.1.2019;70,0;GKC;PR;Palfinger;Voznik vilièarja z omejitvami;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;71,0;GKC;P;Palfinger;CNC operater;22,0;7,0;7,0;8,0;0,0;0,0;4,0;-6,0;3
8.1.2019;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec;12,0;4,0;0,0;0,0;8,0;0,0;0,0;-4,0;2
8.1.2019;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;80,0;56,0;16,0;8,0;0,0;0,0;8,0;0,0;9
8.1.2019;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec III;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;76,0;GTC;P;Palfinger;CNC Operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;76,0;GTC;P;Palfinger;CNC operater;32,0;8,0;8,0;8,0;8,0;0,0;0,0;0,0;4
8.1.2019;76,0;GTC;P;Palfinger;CNC operater I;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;77,0;GKC;P;Palfinger;CNC operater;11,716666666666665;7,316666666666666;4,399999999999999;0,0;0,0;0,0;3,716666666666665;0,0;1
8.1.2019;77,0;GKC;P;Palfinger;CNC operater I;16,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;2
8.1.2019;77,0;GKC;P;Palfinger;CNC operater II;9,0;1,0;8,0;0,0;0,0;0,0;1,0;0,0;1
8.1.2019;78,0;GKC;P;Palfinger;CNC Operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;78,0;GKC;P;Palfinger;CNC operater;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
8.1.2019;78,0;GKC;P;Palfinger;CNC operater I;9,0;1,0;8,0;0,0;0,0;0,0;1,0;0,0;1
8.1.2019;78,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;79,0;GKC;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;161,0;58,0;55,0;16,0;16,0;16,0;1,0;0,0;20
8.1.2019;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;229,0;37,0;95,0;81,0;16,0;0,0;5,0;-8,0;29
8.1.2019;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;79,0;GKC;P;Palfinger;Varilec;16,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;2
8.1.2019;80,0;GTC;PR;Palfinger;Delovodja;33,8;15,483333333333334;9,583333333333332;0,7333333333333343;8,0;0,0;1,8000000000000007;0,0;4
8.1.2019;80,0;GTC;PR;Palfinger;Proizvodni logistik II;8,966666666666665;7,266666666666667;1,6999999999999993;0,0;0,0;0,0;0,966666666666665;0,0;1
8.1.2019;80,0;GTC;PR;Palfinger;Tehnolog;8,6;7,183333333333334;1,416666666666666;0,0;0,0;0,0;0,5999999999999996;0,0;1
8.1.2019;80,0;GTC;PR;Palfinger;Voznik vilièarja;18,0;8,0;2,0;0,0;8,0;0,0;2,0;0,0;2
8.1.2019;81,0;GTC;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;81,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
8.1.2019;81,0;GTC;P;Palfinger;Pomožni kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;82,0;GTC;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;82,0;GTC;P;Palfinger;Kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;82,0;GTC;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
8.1.2019;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec;40,0;8,0;8,0;8,0;0,0;16,0;0,0;0,0;5
8.1.2019;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;74,0;24,0;24,0;26,0;0,0;0,0;2,0;-8,0;10
8.1.2019;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;85,0;GTC;P;Palfinger;Kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec;84,0;16,0;32,0;12,0;16,0;8,0;4,0;0,0;10
8.1.2019;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;325,5;112,0;78,0;80,0;0,0;55,5;21,5;0,0;38
8.1.2019;85,0;GTC;P;Palfinger;Varilec na robotu;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;85,0;GTC;P;Palfinger;Varilec/Operater na robotu II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;85,0;GTC;P;Palfinger;kljuèavnièar-varilec;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
